test,lang,id,iter,secs-startup,secs,kb,lines,date
nbody,lua, ,600000,48.926,48.93,916,96, 09/30/2004
nbody,lua, ,800000,65.256,65.26,916,96, 09/30/2004
nbody,mlton, ,1000000,1.738,1.74,588,147, 09/30/2004
nbody,mlton, ,600000,1.038,1.04,588,147, 09/30/2004
nbody,mlton, ,800000,1.388,1.39,588,147, 09/30/2004
nbody,oberon2, ,1000000,1.171,1.18,1236,116, 09/30/2004
nbody,oberon2, ,600000,0.701,0.71,1236,116, 09/30/2004
nbody,oberon2, ,800000,0.931,0.94,1236,116, 09/30/2004
nbody,ocaml, ,1000000,2.128,2.13,588,97, 09/30/2004
nbody,ocaml, ,600000,1.278,1.28,4096,97, 09/30/2004
nbody,ocaml, ,800000,1.708,1.71,588,97, 09/30/2004
nbody,ocamlb, ,1000000,42.925,42.93,1136,97, 09/30/2004
nbody,ocamlb, ,600000,25.755,25.76,1136,97, 09/30/2004
nbody,ocamlb, ,800000,34.355,34.36,1136,97, 09/30/2004
nbody,python, ,1000000,176.713,176.74,2176,97, 09/30/2004
nbody,python, ,600000,106.023,106.05,2176,97, 09/30/2004
nbody,python, ,800000,141.413,141.44,2176,97, 09/30/2004
nbody,ruby, ,1000000,-1.011,-1,-1,112, 09/30/2004
nbody,ruby, ,600000,-1.011,-1,-1,112, 09/30/2004
nbody,ruby, ,800000,-1.011,-1,-1,112, 09/30/2004
nbody,ruby,2,1000000,-1.011,-1,-1,112, 09/30/2004
nbody,ruby,2,600000,-1.011,-1,-1,112, 09/30/2004
nbody,ruby,2,800000,-1.011,-1,-1,112, 09/30/2004
nbody,smlnj, ,1000000,1.514,1.57,6876,70, 09/30/2004
nbody,smlnj, ,600000,0.914,0.97,7436,70, 09/30/2004
nbody,smlnj, ,800000,1.214,1.27,6876,70, 09/30/2004
nbody,tcl, ,1000000,-1.009,-1,-1,96, 09/30/2004
nbody,tcl, ,600000,-1.009,-1,-1,96, 09/30/2004
nbody,tcl, ,800000,-1.009,-1,-1,96, 09/30/2004
nbody,tcl,2,1000000,224.971,224.98,1428,90, 09/30/2004
nbody,tcl,2,600000,134.531,134.54,1428,90, 09/30/2004
nbody,tcl,2,800000,179.371,179.38,1428,90, 09/30/2004
nestedloop,bash, ,12,-1.004,-1,-1,23, 09/30/2004
nestedloop,bash, ,16,-1.004,-1,-1,23, 09/30/2004
nestedloop,bash, ,18,-1.004,-1,-1,23, 09/30/2004
nestedloop,bash, ,8,17.996,18.00,3912,23, 09/30/2004
nestedloop,bigloo, ,12,0.016,0.02,1992,21, 09/30/2004
nestedloop,bigloo, ,16,0.086,0.09,1992,21, 09/30/2004
nestedloop,bigloo, ,18,0.166,0.17,1992,21, 09/30/2004
nestedloop,bigloo, ,8,0.006,0.01,1128,21, 09/30/2004
nestedloop,chicken, ,12,0.073,0.08,1032,2, 09/30/2004
nestedloop,chicken, ,16,0.403,0.41,1204,2, 09/30/2004
nestedloop,chicken, ,18,0.793,0.80,1104,2, 09/30/2004
nestedloop,chicken, ,8,0.003,0.01,1092,2, 09/30/2004
nestedloop,clean, ,12,0.027,0.03,1580,21, 09/30/2004
nestedloop,clean, ,16,0.107,0.11,1580,21, 09/30/2004
nestedloop,clean, ,18,0.197,0.20,1580,21, 09/30/2004
nestedloop,clean, ,8,0.007,0.01,1128,21, 09/30/2004
nestedloop,cmucl, ,12,0.032,0.06,2412,16, 09/30/2004
nestedloop,cmucl, ,16,0.112,0.14,1984,16, 09/30/2004
nestedloop,cmucl, ,18,0.212,0.24,6516,16, 09/30/2004
nestedloop,cmucl, ,8,0.012,0.04,2992,16, 09/30/2004
nestedloop,csharp, ,12,0.035,0.13,8596,15, 09/30/2004
nestedloop,csharp, ,16,0.085,0.18,9724,15, 09/30/2004
nestedloop,csharp, ,18,0.155,0.25,9364,15, 09/30/2004
nestedloop,csharp, ,8,0.025,0.12,9060,15, 09/30/2004
nestedloop,dlang, ,12,0.01,0.01,1616,12, 09/30/2004
nestedloop,dlang, ,16,0.05,0.05,1616,12, 09/30/2004
nestedloop,dlang, ,18,0.09,0.09,1616,12, 09/30/2004
nestedloop,dlang, ,8,0,0.00,1128,12, 09/30/2004
nestedloop,elastic, ,12,-2.007,-2,-2,0, 09/30/2004
nestedloop,elastic, ,16,-2.007,-2,-2,0, 09/30/2004
nestedloop,elastic, ,18,-2.007,-2,-2,0, 09/30/2004
nestedloop,elastic, ,8,-2.007,-2,-2,0, 09/30/2004
nestedloop,erlang, ,12,-2.22,-2,-2,18, 09/30/2004
nestedloop,erlang, ,16,-2.22,-2,-2,18, 09/30/2004
nestedloop,erlang, ,18,-2.22,-2,-2,18, 09/30/2004
nestedloop,erlang, ,8,-2.22,-2,-2,18, 09/30/2004
nestedloop,felix, ,12,0.016,0.02,808,29, 09/30/2004
nestedloop,felix, ,16,0.096,0.10,808,29, 09/30/2004
nestedloop,felix, ,18,0.176,0.18,808,29, 09/30/2004
nestedloop,felix, ,8,0.006,0.01,0,29, 09/30/2004
nestedloop,fpascal, ,12,0.019,0.02,0,20, 09/30/2004
nestedloop,fpascal, ,16,0.079,0.08,208,20, 09/30/2004
nestedloop,fpascal, ,18,0.159,0.16,208,20, 09/30/2004
nestedloop,fpascal, ,8,-0.001,0.00,0,20, 09/30/2004
nestedloop,g95, ,12,0.01,0.01,0,22, 09/30/2004
nestedloop,g95, ,16,0.02,0.02,428,22, 09/30/2004
nestedloop,g95, ,18,0.03,0.03,428,22, 09/30/2004
nestedloop,g95, ,8,0,0.00,0,22, 09/30/2004
nestedloop,gawk, ,12,2.018,2.02,604,10, 09/30/2004
nestedloop,gawk, ,16,10.918,10.92,604,10, 09/30/2004
nestedloop,gawk, ,18,21.868,21.87,604,10, 09/30/2004
nestedloop,gawk, ,8,0.188,0.19,604,10, 09/30/2004
nestedloop,gcc, ,12,0.008,0.01,0,16, 09/30/2004
nestedloop,gcc, ,16,0.018,0.02,256,16, 09/30/2004
nestedloop,gcc, ,18,0.018,0.02,256,16, 09/30/2004
nestedloop,gcc, ,8,-0.002,0.00,0,16, 09/30/2004
nestedloop,gcj, ,12,0.00900000000000001,0.17,3584,14, 09/30/2004
nestedloop,gcj, ,16,0.019,0.18,3572,14, 09/30/2004
nestedloop,gcj, ,18,0.029,0.19,3584,14, 09/30/2004
nestedloop,gcj, ,8,0.00900000000000001,0.17,7364,14, 09/30/2004
nestedloop,gcl, ,12,-1.027,-1,-1,16, 09/30/2004
nestedloop,gcl, ,16,-1.027,-1,-1,16, 09/30/2004
nestedloop,gcl, ,18,-1.027,-1,-1,16, 09/30/2004
nestedloop,gcl, ,8,-1.027,-1,-1,16, 09/30/2004
nestedloop,gforth, ,12,0.048,0.06,3012,18, 09/30/2004
nestedloop,gforth, ,16,0.218,0.23,3036,18, 09/30/2004
nestedloop,gforth, ,18,0.408,0.42,3036,18, 09/30/2004
nestedloop,gforth, ,8,0.008,0.02,2848,18, 09/30/2004
nestedloop,ghc, ,12,-2.003,-2,-2,17, 09/30/2004
nestedloop,ghc, ,16,-2.003,-2,-2,17, 09/30/2004
nestedloop,ghc, ,18,-2.003,-2,-2,17, 09/30/2004
nestedloop,ghc, ,8,-2.003,-2,-2,17, 09/30/2004
nestedloop,gij, ,12,0.421,0.58,12616,14, 09/30/2004
nestedloop,gij, ,16,2.251,2.41,12616,14, 09/30/2004
nestedloop,gij, ,18,4.511,4.67,12616,14, 09/30/2004
nestedloop,gij, ,8,0.041,0.20,12616,14, 09/30/2004
nestedloop,gnat, ,12,0.005,0.01,2272,27, 09/30/2004
nestedloop,gnat, ,16,0.025,0.03,3296,27, 09/30/2004
nestedloop,gnat, ,18,0.025,0.03,3296,27, 09/30/2004
nestedloop,gnat, ,8,0.005,0.01,2272,27, 09/30/2004
nestedloop,gpp, ,12,0.006,0.01,2272,15, 09/30/2004
nestedloop,gpp, ,16,0.016,0.02,2992,15, 09/30/2004
nestedloop,gpp, ,18,0.016,0.02,2992,15, 09/30/2004
nestedloop,gpp, ,8,0.006,0.01,2816,15, 09/30/2004
nestedloop,gst, ,12,-2.085,-2,-2,10, 09/30/2004
nestedloop,gst, ,16,-2.085,-2,-2,10, 09/30/2004
nestedloop,gst, ,18,-2.085,-2,-2,10, 09/30/2004
nestedloop,gst, ,8,-2.085,-2,-2,10, 09/30/2004
nestedloop,guile, ,12,4.2,4.25,1984,17, 09/30/2004
nestedloop,guile, ,16,22.87,22.92,1984,17, 09/30/2004
nestedloop,guile, ,18,45.88,45.93,1984,17, 09/30/2004
nestedloop,guile, ,8,0.39,0.44,1984,17, 09/30/2004
nestedloop,gwydion, ,12,0.016,0.03,1804,19, 09/30/2004
nestedloop,gwydion, ,16,0.096,0.11,1804,19, 09/30/2004
nestedloop,gwydion, ,18,0.186,0.20,1804,19, 09/30/2004
nestedloop,gwydion, ,8,0.006,0.02,1904,19, 09/30/2004
nestedloop,hipe, ,12,-2.221,-2,-2,18, 09/30/2004
nestedloop,hipe, ,16,-2.221,-2,-2,18, 09/30/2004
nestedloop,hipe, ,18,-2.221,-2,-2,18, 09/30/2004
nestedloop,hipe, ,8,-2.221,-2,-2,18, 09/30/2004
nestedloop,hugs, ,12,-2.262,-2,-2,17, 09/30/2004
nestedloop,hugs, ,16,-2.262,-2,-2,17, 09/30/2004
nestedloop,hugs, ,18,-2.262,-2,-2,17, 09/30/2004
nestedloop,hugs, ,8,-2.262,-2,-2,17, 09/30/2004
nestedloop,icc, ,12,-0.001,0.00,2272,16, 09/30/2004
nestedloop,icc, ,16,0.019,0.02,2384,16, 09/30/2004
nestedloop,icc, ,18,0.039,0.04,2384,16, 09/30/2004
nestedloop,icc, ,8,-0.001,0.00,2272,16, 09/30/2004
nestedloop,icon, ,12,1.949,1.96,6668,13, 09/30/2004
nestedloop,icon, ,16,10.609,10.62,5860,13, 09/30/2004
nestedloop,icon, ,18,21.289,21.30,5808,13, 09/30/2004
nestedloop,icon, ,8,0.189,0.20,5952,13, 09/30/2004
nestedloop,icpp, ,12,0.009,0.01,2504,15, 09/30/2004
nestedloop,icpp, ,16,0.019,0.02,2504,15, 09/30/2004
nestedloop,icpp, ,18,0.089,0.09,2504,15, 09/30/2004
nestedloop,icpp, ,8,-0.001,0.00,2272,15, 09/30/2004
nestedloop,ifc, ,12,-2.008,-2,-2,40, 09/30/2004
nestedloop,ifc, ,16,-2.008,-2,-2,40, 09/30/2004
nestedloop,ifc, ,18,-2.008,-2,-2,40, 09/30/2004
nestedloop,ifc, ,8,-2.008,-2,-2,40, 09/30/2004
nestedloop,java, ,12,0.084,0.25,10616,14, 09/30/2004
nestedloop,java, ,16,0.084,0.25,11048,14, 09/30/2004
nestedloop,java, ,18,0.224,0.39,11048,14, 09/30/2004
nestedloop,java, ,8,0.074,0.24,10616,14, 09/30/2004
nestedloop,kaffe, ,12,0.142,0.32,7220,14, 09/30/2004
nestedloop,kaffe, ,16,0.222,0.40,7220,14, 09/30/2004
nestedloop,kaffe, ,18,0.322,0.50,7596,14, 09/30/2004
nestedloop,kaffe, ,8,0.122,0.30,7220,14, 09/30/2004
nestedloop,lua, ,12,0.436,0.44,3120,16, 09/30/2004
nestedloop,lua, ,16,2.256,2.26,3120,16, 09/30/2004
nestedloop,lua, ,18,4.476,4.48,3120,16, 09/30/2004
nestedloop,lua, ,8,0.046,0.05,3120,16, 09/30/2004
nestedloop,mawk, ,12,1.368,1.37,2740,10, 09/30/2004
nestedloop,mawk, ,16,7.398,7.40,2740,10, 09/30/2004
nestedloop,mawk, ,18,14.818,14.82,2740,10, 09/30/2004
nestedloop,mawk, ,8,0.128,0.13,6368,10, 09/30/2004
nestedloop,mercury, ,12,0.141,0.16,5156,20, 09/30/2004
nestedloop,mercury, ,16,0.761,0.78,5156,20, 09/30/2004
nestedloop,mercury, ,18,1.521,1.54,5156,20, 09/30/2004
nestedloop,mercury, ,8,0.011,0.03,5156,20, 09/30/2004
nestedloop,mlton, ,12,0.018,0.02,2824,26, 09/30/2004
nestedloop,mlton, ,16,0.078,0.08,2824,26, 09/30/2004
nestedloop,mlton, ,18,0.158,0.16,2824,26, 09/30/2004
nestedloop,mlton, ,8,-0.002,0.00,2272,26, 09/30/2004
nestedloop,mzc, ,12,1.461,1.55,6260,0, 09/30/2004
nestedloop,mzc, ,16,7.431,7.52,6260,0, 09/30/2004
nestedloop,mzc, ,18,14.621,14.71,6260,0, 09/30/2004
nestedloop,mzc, ,8,0.161,0.25,6260,0, 09/30/2004
nestedloop,mzscheme, ,12,2.16,2.25,6264,0, 09/30/2004
nestedloop,mzscheme, ,16,11.5,11.59,6264,0, 09/30/2004
nestedloop,mzscheme, ,18,22.92,23.01,6288,0, 09/30/2004
nestedloop,mzscheme, ,8,0.23,0.32,6056,0, 09/30/2004
nestedloop,newlisp, ,12,0.875,0.88,2972,17, 09/30/2004
nestedloop,newlisp, ,16,4.515,4.52,2972,17, 09/30/2004
nestedloop,newlisp, ,18,9.225,9.23,2972,17, 09/30/2004
nestedloop,newlisp, ,8,0.085,0.09,3340,17, 09/30/2004
nestedloop,nhc98, ,12,-2.002,-2,-2,17, 09/30/2004
nestedloop,nhc98, ,16,-2.002,-2,-2,17, 09/30/2004
nestedloop,nhc98, ,18,-2.002,-2,-2,17, 09/30/2004
nestedloop,nhc98, ,8,-2.002,-2,-2,17, 09/30/2004
nestedloop,nice, ,12,0.055,0.34,10820,11, 09/30/2004
nestedloop,nice, ,16,0.065,0.35,10820,11, 09/30/2004
nestedloop,nice, ,18,0.075,0.36,10820,11, 09/30/2004
nestedloop,nice, ,8,0.045,0.33,11144,11, 09/30/2004
nestedloop,oberon2, ,12,0.011,0.02,3432,21, 09/30/2004
nestedloop,oberon2, ,16,0.061,0.07,3432,21, 09/30/2004
nestedloop,oberon2, ,18,0.121,0.13,3432,21, 09/30/2004
nestedloop,oberon2, ,8,0.001,0.01,2272,21, 09/30/2004
nestedloop,ocaml, ,12,0.018,0.02,2768,8, 09/30/2004
nestedloop,ocaml, ,16,0.078,0.08,2768,8, 09/30/2004
nestedloop,ocaml, ,18,0.158,0.16,2768,8, 09/30/2004
nestedloop,ocaml, ,8,-0.002,0.00,2272,8, 09/30/2004
nestedloop,ocamlb, ,12,0.495,0.50,2976,8, 09/30/2004
nestedloop,ocamlb, ,16,2.655,2.66,2976,8, 09/30/2004
nestedloop,ocamlb, ,18,5.315,5.32,2976,8, 09/30/2004
nestedloop,ocamlb, ,8,0.045,0.05,2976,8, 09/30/2004
nestedloop,oz, ,12,0.797,0.85,6564,24, 09/30/2004
nestedloop,oz, ,16,4.267,4.32,6108,24, 09/30/2004
nestedloop,oz, ,18,8.497,8.55,6016,24, 09/30/2004
nestedloop,oz, ,8,0.087,0.14,3540,24, 09/30/2004
nestedloop,perl, ,12,1.315,1.32,3608,17, 09/30/2004
nestedloop,perl, ,16,6.925,6.93,3608,17, 09/30/2004
nestedloop,perl, ,18,13.745,13.75,3608,17, 09/30/2004
nestedloop,perl, ,8,0.135,0.14,3608,17, 09/30/2004
nestedloop,php, ,12,3.053,3.08,5660,12, 09/30/2004
nestedloop,php, ,16,16.223,16.25,5660,12, 09/30/2004
nestedloop,php, ,18,32.303,32.33,5660,12, 09/30/2004
nestedloop,php, ,8,0.303,0.33,5660,12, 09/30/2004
nestedloop,pike, ,12,0.147,0.27,5276,12, 09/30/2004
nestedloop,pike, ,16,0.597,0.72,5276,12, 09/30/2004
nestedloop,pike, ,18,1.067,1.19,5276,12, 09/30/2004
nestedloop,pike, ,8,0.027,0.15,6384,12, 09/30/2004
nestedloop,poly, ,12,-2,-2,-2,30, 09/30/2004
nestedloop,poly, ,16,-2,-2,-2,30, 09/30/2004
nestedloop,poly, ,18,-2,-2,-2,30, 09/30/2004
nestedloop,poly, ,8,-2,-2,-2,30, 09/30/2004
nestedloop,poplisp, ,12,-2.039,-2,-2,13, 09/30/2004
nestedloop,poplisp, ,16,-2.039,-2,-2,13, 09/30/2004
nestedloop,poplisp, ,18,-2.039,-2,-2,13, 09/30/2004
nestedloop,poplisp, ,8,-2.039,-2,-2,13, 09/30/2004
nestedloop,psyco, ,12,0,0.06,3976,17, 09/30/2004
nestedloop,psyco, ,16,0.11,0.17,4048,17, 09/30/2004
nestedloop,psyco, ,18,0.23,0.29,5020,17, 09/30/2004
nestedloop,psyco, ,8,-0.02,0.04,3920,17, 09/30/2004
nestedloop,python, ,12,0.933,0.96,4356,16, 09/30/2004
nestedloop,python, ,16,5.023,5.05,4356,16, 09/30/2004
nestedloop,python, ,18,10.063,10.09,4356,16, 09/30/2004
nestedloop,python, ,8,0.083,0.11,4364,16, 09/30/2004
nestedloop,rep, ,12,0.687,0.70,3220,19, 09/30/2004
nestedloop,rep, ,16,3.707,3.72,3220,19, 09/30/2004
nestedloop,rep, ,18,7.417,7.43,3220,19, 09/30/2004
nestedloop,rep, ,8,0.067,0.08,3220,19, 09/30/2004
nestedloop,ruby, ,12,4.569,4.58,3768,16, 09/30/2004
nestedloop,ruby, ,16,24.829,24.84,3768,16, 09/30/2004
nestedloop,ruby, ,18,49.769,49.78,3768,16, 09/30/2004
nestedloop,ruby, ,8,0.429,0.44,6388,16, 09/30/2004
nestedloop,sablevm, ,12,0.423,0.51,6832,14, 09/30/2004
nestedloop,sablevm, ,16,2.023,2.11,6832,14, 09/30/2004
nestedloop,sablevm, ,18,3.993,4.08,6832,14, 09/30/2004
nestedloop,sablevm, ,8,0.083,0.17,5744,14, 09/30/2004
nestedloop,sbcl, ,12,0.009,0.06,6196,16, 09/30/2004
nestedloop,sbcl, ,16,0.059,0.11,6292,16, 09/30/2004
nestedloop,sbcl, ,18,0.119,0.17,6304,16, 09/30/2004
nestedloop,sbcl, ,8,-0.000999999999999994,0.05,6196,16, 09/30/2004
nestedloop,se, ,12,0.008,0.01,2648,60, 09/30/2004
nestedloop,se, ,16,0.048,0.05,2648,60, 09/30/2004
nestedloop,se, ,18,0.098,0.10,2648,60, 09/30/2004
nestedloop,se, ,8,-0.002,0.00,2272,60, 09/30/2004
nestedloop,slang, ,12,0.876,0.88,3096,13, 09/30/2004
nestedloop,slang, ,16,4.856,4.86,3096,13, 09/30/2004
nestedloop,slang, ,18,9.776,9.78,3096,13, 09/30/2004
nestedloop,slang, ,8,0.086,0.09,6388,13, 09/30/2004
nestedloop,smlnj, ,12,0.024,0.08,3392,18, 09/30/2004
nestedloop,smlnj, ,16,0.144,0.20,3532,18, 09/30/2004
nestedloop,smlnj, ,18,0.284,0.34,5024,18, 09/30/2004
nestedloop,smlnj, ,8,0.004,0.06,4616,18, 09/30/2004
nestedloop,stalin, ,12,0.018,0.02,660,26, 09/30/2004
nestedloop,stalin, ,16,0.068,0.07,660,26, 09/30/2004
nestedloop,stalin, ,18,0.128,0.13,660,26, 09/30/2004
nestedloop,stalin, ,8,0.008,0.01,0,26, 09/30/2004
nestedloop,tcl, ,12,1.201,1.21,3592,20, 09/30/2004
nestedloop,tcl, ,16,6.371,6.38,3628,20, 09/30/2004
nestedloop,tcl, ,18,12.691,12.70,3592,20, 09/30/2004
nestedloop,tcl, ,8,0.111,0.12,6396,20, 09/30/2004
nestedloop,xemacs, ,12,0.983,1.41,8656,0, 09/30/2004
nestedloop,xemacs, ,16,6.083,6.51,8656,0, 09/30/2004
nestedloop,xemacs, ,18,12.363,12.79,8656,0, 09/30/2004
nestedloop,xemacs, ,8,-0.067,0.36,8656,0, 09/30/2004
nsieve,bigloo, ,7,0.636,0.64,9712,33, 09/30/2004
nsieve,bigloo, ,8,1.396,1.40,13464,33, 09/30/2004
nsieve,bigloo, ,9,2.966,2.97,20972,33, 09/30/2004
nsieve,chicken, ,7,1.423,1.43,8724,30, 09/30/2004
nsieve,chicken, ,8,2.953,2.96,16260,30, 09/30/2004
nsieve,chicken, ,9,6.123,6.13,31320,30, 09/30/2004
nsieve,clean, ,7,0.337,0.34,2668,34, 09/30/2004
nsieve,clean, ,8,0.847,0.85,4852,34, 09/30/2004
nsieve,clean, ,9,1.957,1.96,9228,34, 09/30/2004
nsieve,cmucl, ,7,0.822,0.85,14364,21, 09/30/2004
nsieve,cmucl, ,8,1.802,1.83,21252,21, 09/30/2004
nsieve,cmucl, ,9,3.762,3.79,27324,21, 09/30/2004
nsieve,csharp, ,7,0.375,0.47,10132,21, 09/30/2004
nsieve,csharp, ,8,0.905,1.00,10896,21, 09/30/2004
nsieve,csharp, ,9,2.055,2.15,13396,21, 09/30/2004
nsieve,dlang, ,7,0.08,0.08,652,21, 09/30/2004
nsieve,dlang, ,8,0.19,0.19,808,21, 09/30/2004
nsieve,dlang, ,9,0.67,0.67,1152,21, 09/30/2004
nsieve,erlang, ,7,6.69,6.91,95964,21, 09/30/2004
nsieve,erlang, ,8,12.17,12.39,180876,21, 09/30/2004
nsieve,erlang, ,9,-2.22,-2,-2,21, 09/30/2004
nsieve,g95, ,7,0.62,0.62,5452,35, 09/30/2004
nsieve,g95, ,8,1.35,1.35,10452,35, 09/30/2004
nsieve,g95, ,9,2.9,2.90,20452,35, 09/30/2004
nsieve,gcc, ,7,0.328,0.33,1576,40, 09/30/2004
nsieve,gcc, ,8,0.848,0.85,2824,40, 09/30/2004
nsieve,gcc, ,9,1.948,1.95,5324,40, 09/30/2004
nsieve,gcc,2,7,0.298,0.30,1552,28, 09/30/2004
nsieve,gcc,2,8,0.788,0.79,2804,28, 09/30/2004
nsieve,gcc,2,9,1.838,1.84,5304,28, 09/30/2004
nsieve,gcl, ,7,-2.027,-2,-2,21, 09/30/2004
nsieve,gcl, ,8,-2.027,-2,-2,21, 09/30/2004
nsieve,gcl, ,9,-2.027,-2,-2,21, 09/30/2004
nsieve,gforth, ,7,0.798,0.81,7180,15, 09/30/2004
nsieve,gforth, ,8,1.788,1.80,8432,15, 09/30/2004
nsieve,gforth, ,9,3.828,3.84,10932,15, 09/30/2004
nsieve,ghc, ,7,0.857,0.86,6880,17, 09/30/2004
nsieve,ghc, ,8,1.997,2.00,6880,17, 09/30/2004
nsieve,ghc, ,9,4.587,4.59,7904,17, 09/30/2004
nsieve,gnat, ,7,0.305,0.31,7464,37, 09/30/2004
nsieve,gnat, ,8,0.795,0.80,8716,37, 09/30/2004
nsieve,gnat, ,9,1.865,1.87,11216,37, 09/30/2004
nsieve,gpp, ,7,-2.004,-2,-2,34, 09/30/2004
nsieve,gpp, ,8,-2.004,-2,-2,34, 09/30/2004
nsieve,gpp, ,9,-2.004,-2,-2,34, 09/30/2004
nsieve,gst, ,7,-2.085,-2,-2,32, 09/30/2004
nsieve,gst, ,8,-2.085,-2,-2,32, 09/30/2004
nsieve,gst, ,9,-2.085,-2,-2,32, 09/30/2004
nsieve,hipe, ,7,5.789,6.01,83652,21, 09/30/2004
nsieve,hipe, ,8,-2.221,-2,-2,21, 09/30/2004
nsieve,hipe, ,9,-2.221,-2,-2,21, 09/30/2004
nsieve,icc,2,7,0.309,0.31,6544,28, 09/30/2004
nsieve,icc,2,8,0.799,0.80,7796,28, 09/30/2004
nsieve,icc,2,9,1.869,1.87,10296,28, 09/30/2004
nsieve,icpp, ,7,-2.001,-2,-2,34, 09/30/2004
nsieve,icpp, ,8,-2.001,-2,-2,34, 09/30/2004
nsieve,icpp, ,9,-2.001,-2,-2,34, 09/30/2004
nsieve,ifc, ,7,0.632,0.64,11676,48, 09/30/2004
nsieve,ifc, ,8,1.392,1.40,16676,48, 09/30/2004
nsieve,ifc, ,9,2.982,2.99,26676,48, 09/30/2004
nsieve,lua, ,7,4.186,4.19,30748,24, 09/30/2004
nsieve,lua, ,8,8.516,8.52,55324,24, 09/30/2004
nsieve,lua, ,9,17.336,17.34,104476,24, 09/30/2004
nsieve,mlton, ,7,0.638,0.64,14652,30, 09/30/2004
nsieve,mlton, ,8,1.398,1.40,23560,30, 09/30/2004
nsieve,mlton, ,9,2.988,2.99,41252,30, 09/30/2004
nsieve,newlisp, ,7,40.065,40.07,7220,30, 09/30/2004
nsieve,nice, ,7,-2.285,-2,-2,24, 09/30/2004
nsieve,nice, ,8,-2.285,-2,-2,24, 09/30/2004
nsieve,nice, ,9,-2.285,-2,-2,24, 09/30/2004
nsieve,oberon2, ,7,0.301,0.31,7580,36, 09/30/2004
nsieve,oberon2, ,8,0.801,0.81,8832,36, 09/30/2004
nsieve,oberon2, ,9,1.851,1.86,11336,36, 09/30/2004
nsieve,ocaml, ,7,0.388,0.39,7736,17, 09/30/2004
nsieve,ocaml, ,8,0.958,0.96,10240,17, 09/30/2004
nsieve,ocaml, ,9,2.168,2.17,14616,17, 09/30/2004
nsieve,ocaml,2,7,0.178,0.18,5968,27, 09/30/2004
nsieve,ocaml,2,8,0.418,0.42,6288,27, 09/30/2004
nsieve,ocaml,2,9,1.238,1.24,6844,27, 09/30/2004
nsieve,ocamlb, ,7,3.135,3.14,8296,17, 09/30/2004
nsieve,ocamlb, ,8,6.535,6.54,10484,17, 09/30/2004
nsieve,ocamlb, ,9,13.445,13.45,14860,17, 09/30/2004
nsieve,perl, ,7,9.385,9.39,33352,20, 09/30/2004
nsieve,perl, ,8,19.305,19.31,60372,20, 09/30/2004
nsieve,perl, ,9,39.705,39.71,114536,20, 09/30/2004
nsieve,psyco, ,7,1.72,1.78,15720,25, 09/30/2004
nsieve,psyco, ,8,3.63,3.69,27608,25, 09/30/2004
nsieve,psyco, ,9,7.57,7.63,47988,25, 09/30/2004
nsieve,python, ,7,2.603,2.63,15900,23, 09/30/2004
nsieve,python, ,8,5.353,5.38,27308,23, 09/30/2004
nsieve,python, ,9,10.943,10.97,47308,23, 09/30/2004
nsieve,python,2,7,-2.027,-2,-2,13, 09/30/2004
nsieve,python,2,8,-2.027,-2,-2,13, 09/30/2004
nsieve,python,2,9,-2.027,-2,-2,13, 09/30/2004
nsieve,ruby, ,7,-2.011,-2,-2,23, 09/30/2004
nsieve,ruby, ,8,-2.011,-2,-2,23, 09/30/2004
nsieve,ruby, ,9,-2.011,-2,-2,23, 09/30/2004
nsieve,ruby,2,7,21.069,21.08,3740,21, 09/30/2004
nsieve,ruby,2,8,42.779,42.79,5928,21, 09/30/2004
nsieve,ruby,2,9,86.699,86.71,9052,21, 09/30/2004
nsieve,sbcl, ,7,0.719,0.77,24340,21, 09/30/2004
nsieve,sbcl, ,8,1.599,1.65,30596,21, 09/30/2004
nsieve,sbcl, ,9,3.389,3.44,35572,21, 09/30/2004
nsieve,se, ,7,0.318,0.32,9276,33, 09/30/2004
nsieve,se, ,8,0.818,0.82,8088,33, 09/30/2004
nsieve,se, ,9,1.888,1.89,10588,33, 09/30/2004
nsieve,slang, ,7,4.746,4.75,9280,28, 09/30/2004
nsieve,slang, ,8,9.666,9.67,8488,28, 09/30/2004
nsieve,slang, ,9,19.586,19.59,10988,28, 09/30/2004
nsieve,smlnj, ,7,0.374,0.43,8304,20, 09/30/2004
nsieve,smlnj, ,8,0.924,0.98,10180,20, 09/30/2004
nsieve,smlnj, ,9,2.094,2.15,13932,20, 09/30/2004
nsieve,tcl, ,7,9.191,9.20,11700,17, 09/30/2004
nsieve,tcl, ,8,18.651,18.66,16700,17, 09/30/2004
nsieve,tcl, ,9,37.911,37.92,27612,17, 09/30/2004
nsievebits,chicken, ,7,0.723,0.73,1992,57, 09/30/2004
nsievebits,chicken, ,8,1.663,1.67,2280,57, 09/30/2004
nsievebits,chicken, ,9,3.893,3.90,2836,57, 09/30/2004
nsievebits,clean, ,7,0.127,0.13,748,37, 09/30/2004
nsievebits,clean, ,8,0.297,0.30,1020,37, 09/30/2004
nsievebits,clean, ,9,0.957,0.96,1596,37, 09/30/2004
nsievebits,cmucl, ,7,0.332,0.36,5764,21, 09/30/2004
nsievebits,cmucl, ,8,0.682,0.71,6080,21, 09/30/2004
nsievebits,cmucl, ,9,1.802,1.83,6628,21, 09/30/2004
